"tenured","profnumber","minority","age","beautyf2upper","beautyflowerdiv","beautyfupperdiv","beautym2upper","beautymlowerdiv","beautymupperdiv","btystdave","btystdf2u","btystdfl","btystdfu","btystdm2u","btystdml","btystdmu","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","courseevaluation","didevaluation","female","formal","fulldept","lower","multipleclass","nonenglish","onecredit","percentevaluating","profevaluation","students","tenuretrack","blkandwhite","btystdvariance","btystdavepos","btystdaveneg","fit_m1","fit_m2","fit_m3","resid_m1","resid_m2","resid_m3"
"1","60","0",62,5,1,5,5,1,4,-0.5924066,-0.1878249,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.1,22,"1","0","1","0","0","0","0",81.48148,3.2,27,"1","0",2.977653,0,-0.592407,3.31010367783421,3.30629286632352,0.758239502702231,-0.110103677834208,-0.106292866323524,0.743983839368938
"1","61","0",42,6,3,1,4,1,1,-0.9889295,0.2893519,-0.6050149,-2.029827,-0.5273642,-1.487607,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,45,"0","0","1","0","0","0","0",52.32558,4.2,86,"1","0",3.667857,0,-0.98893,4.20827721905784,4.20342685288378,0.517115489392526,-0.0082772190578364,-0.00342685288377886,1.14846771455029
"1","62","0",39,6,5,8,6,4,5,0.5546651,0.2893519,0.4580018,1.360087,0.6817153,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,22,"0","0","1","0","0","0","0",75.86207,4.5,29,"1","0",0.9073773,0.554665,0,4.48467376500448,4.4876693829883,0.431298948923515,0.0153262349955172,0.0123306170116981,1.29688381309011
"1","63","0",52,7,5,7,6,3,8,0.6851749,0.7665288,0.4580018,0.8758139,0.6817153,-0.3125226,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,64,"1","1","1","0","0","0","0",72.72727,3.8,88,"1","1",2.004562,0.685175,0,3.88899655102115,3.88863636956061,0.528962509481393,-0.0889965510211534,-0.0886363695606085,1.12857230178739
"1","64","0",52,9,6,7,6,5,6,0.9755885,1.720883,0.9895102,0.8758139,0.6817153,0.8625621,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.4,31,"1","0","1","0","0","0","0",70.45454,3.7,44,"1","1",0.7285256,0.975589,0,3.61188735757338,3.61478767172711,0.562200254595086,0.0881126424266228,0.0852123282728865,1.07321681654249
"0","65","0",52,4,2,3,2,2,1,-1.178738,-0.6650018,-1.136523,-1.06128,-1.736444,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,59,"1","0","1","0","0","0","0",78.66666,4.5,75,"0","0",0.8237315,0,-1.17874,4.43304614920359,4.43100755286692,0.488073388766092,0.0669538507964091,0.0689924471330841,-1.15721562524034
"1","66","0",64,3,2,3,3,2,1,-1.157511,-1.142179,-1.136523,-1.06128,-1.131904,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,9,"0","0","1","0","0","0","0",81.81818,3.8,11,"1","0",0.2495975,0,-1.15751,3.84992218357563,3.85335671839607,0.880093328248802,-0.0499221835756258,-0.0533567183960746,0.505425211688369
"1","67","0",50,9,6,7,7,6,8,1.327346,1.720883,0.9895102,0.8758139,1.286255,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,15,"0","0","1","0","0","0","0",93.75,4.5,16,"1","0",0.5883437,1.32735,0,4.35488852781443,4.35827576538337,0.668594960585384,0.145111472185572,0.141724234616634,0.897303563225293
"1","68","0",60,2,1,1,2,2,2,-1.511268,-1.619356,-1.668032,-2.029827,-1.736444,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.2,23,"0","0","1","0","0","0","0",71.875,2.4,32,"1","0",0.8873489,0,-1.51127,2.49720469298467,2.49797167225664,0.89461202876354,-0.0972046929846693,-0.0979716722566399,0.471943094250042
"1","69","0",51,7,4,5,6,4,5,0.3034731,0.7665288,-0.0735065,-0.092733,0.6817153,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,47,"1","1","0","0","0","0","0",70.14925,3,67,"1","0",0.658963,0.303473,0,3.25028140334157,3.2531206853728,0.556308995195429,-0.250281403341567,-0.253120685372797,1.08298789683655
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,19,"0","0","1","1","0","0","0",86.36364,4.5,22,"1","0",0.2609582,0,-0.578312,4.46920190798806,4.46848472759958,0.515103937185143,0.0307980920119375,0.0315152724004184,-1.20317971599046
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,17,"0","0","1","1","0","0","1",70.83334,4.6,24,"0","0",2.781287,0,-0.671936,4.70905965355224,4.71808115013401,0.62622266605335,-0.109059653552241,-0.11808115013401,-1.40292196692903
"1","72","0",52,6,7,6,6,5,5,0.6683338,0.2893519,1.521019,0.3915404,0.6817153,0.8625621,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,46,"0","0","1","0","0","0","0",66.66666,3.5,69,"1","0",1.148853,0.668334,0,3.71108259126221,3.71236624892453,0.735552324578662,-0.211082591262207,-0.212366248924525,0.783752001546054
"1","73","0",51,8,6,7,4,6,6,0.7924695,1.243706,0.9895102,0.8758139,-0.5273642,1.450104,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,348,"0","1","1","1","0","0","0",60.62718,4.8,574,"1","0",2.42865,0.79247,0,4.72131815871377,4.71994275173768,0.655229777143689,0.078681841286226,0.0800572482623174,0.919531728723894
"1","74","0",38,4,3,4,4,2,3,-0.6548505,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,44,"0","0","1","1","0","0","0",50.57471,4.2,87,"1","0",0.0850292,0,-0.65485,3.93859505231978,3.94343659807832,0.471661742728539,0.261404947680225,0.256563401921678,1.22596345546855
"1","75","0",47,6,5,7,4,3,6,0.2510546,0.2893519,0.4580018,0.8758139,-0.5273642,-0.3125226,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",3.8,19,"1","1","1","1","1","0","0",79.16666,4,24,"1","0",1.58095,0.251055,0,3.99619232641248,3.99724232262349,0.421866921278701,0.0038076735875161,0.00275767737651256,1.31382294629093
"1","76","1",43,4,5,6,4,2,4,-0.2397178,-0.6650018,0.4580018,0.3915404,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,47,"1","1","1","1","0","0","0",45.63107,3.7,103,"1","0",1.586927,0,-0.239718,3.81085059960973,3.82853496709586,0.351722802232946,-0.110850599609731,-0.128534967095862,1.44562229318481
"0","77","0",38,2,3,4,2,1,3,-1.113346,-1.619356,-0.6050149,-0.5770065,-1.736444,-1.487607,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,33,"1","0","1","1","0","0","0",48.52941,4.5,68,"0","0",1.54083,0,-1.11335,4.5741989653533,4.57079500274288,0.21774659860424,-0.0741989653532951,-0.070795002742881,-0.700823156326543
"1","78","0",43,5,4,4,5,4,4,-0.1135935,-0.1878249,-0.0735065,-0.5770065,0.0771755,0.2750198,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,10,"0","1","1","1","0","0","0",76.92308,4.7,13,"1","0",0.4159773,0,-0.113593,4.28720209684408,4.2912451414046,0.55121939765348,0.412797903155917,0.408754858595399,1.09144158636445
"1","79","0",57,3,3,4,3,2,3,-0.8351366,-1.142179,-0.6050149,-0.5770065,-1.131904,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,7,"0","0","1","0","0","0","0",53.84615,4.3,13,"1","0",0.3387237,0,-0.835137,4.42142542712093,4.42530638936213,0.768182243774008,-0.121425427120933,-0.125306389362131,0.726262042797371
"1","80","0",51,5,5,8,6,6,8,0.9005994,-0.1878249,0.4580018,1.360087,0.6817153,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,9,"1","0","1","0","0","0","0",81.81818,4,11,"1","0",2.490507,0.900599,0,4.16738119652947,4.16594967815111,0.479642240991279,-0.167381196529468,-0.165949678151113,1.21220030048323
"0","81","0",45,2,1,4,4,5,4,-0.620769,-1.619356,-1.668032,-0.5770065,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",4.8,12,"0","0","1","1","1","0","1",70.58823,4.8,17,"0","0",4.485768,0,-0.620769,4.92991046826855,4.91797000247472,0.508318474334411,-0.129910468268546,-0.117970002474721,-1.191573814449
"1","82","0",57,3,2,3,6,2,1,-0.8552412,-1.142179,-1.136523,-1.06128,0.6817153,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,13,"0","0","1","1","0","0","0",92.85714,3.5,14,"1","1",3.083493,0,-0.855241,3.69921405097985,3.69504319513948,0.809106170181204,-0.199214050979849,-0.195043195139478,0.650884220451608
"0","83","0",47,6,8,6,7,4,9,1.065906,0.2893519,2.052527,0.3915404,1.286255,0.2750198,2.100744,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,16,"1","0","1","1","0","0","0",76.19048,3.3,21,"0","1",3.776171,1.06591,0,3.81975022206825,3.80935031170714,0.411415278652612,-0.519750222068248,-0.509350311707143,-1.02959642689297
"1","84","1",54,8,8,5,7,4,9,1.144253,1.243706,2.052527,-0.092733,1.286255,0.2750198,2.100744,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",3.8,18,"1","0","1","1","1","0","0",100,4.2,18,"1","1",4.055594,1.14425,0,3.96229247498284,3.97299004732442,0.57845378573849,0.237707525017157,0.22700995267558,1.04632368022843
"0","85","0",58,9,8,8,8,6,8,1.685985,1.720883,2.052527,1.360087,1.890795,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",4.7,16,"0","0","1","1","1","0","0",94.11765,4.8,17,"0","1",0.3413446,1.68598,0,4.78284902570389,4.78164716335576,0.764976807345675,0.017150974296114,0.0183528366442349,-1.7018055573782
"1","86","0",42,10,8,7,8,6,8,1.684802,2.198059,2.052527,0.8758139,1.890795,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.9,15,"0","0","1","1","0","0","0",83.33334,4.9,18,"1","1",1.152506,1.6848,0,5.02232460184452,5.02497294638426,0.437766675250903,-0.122324601844521,-0.124972946384263,1.285355371444
"0","87","0",33,6,6,7,5,5,6,0.6362435,0.2893519,0.9895102,0.8758139,0.0771755,0.8625621,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,85,"0","0","0","1","0","0","0",70.83334,4.5,120,"1","0",0.673837,0.636243,0,4.50460400223615,4.50313083516968,0.313881507355179,-0.00460400223614688,-0.00313083516967705,-0.867991862138557
"1","88","0",62,1,1,1,4,4,1,-1.269975,-2.096532,-1.668032,-2.029827,-0.5273642,0.2750198,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.3,11,"0","0","0","1","0","0","0",28.94737,3.3,38,"1","0",4.449395,0,-1.26998,3.50337411539018,3.49515434279877,0.872914942827088,-0.203374115390185,-0.195154342798768,0.521377327443455
"0","89","1",35,10,7,9,8,6,7,1.681103,2.198059,1.521019,1.844361,1.890795,1.450104,1.182279,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.4,60,"1","0","1","1","0","0","0",62.5,3.3,96,"1","0",0.6656799,1.6811,0,3.65334083355868,3.66835984223559,0.219988910618016,-0.353340833558682,-0.368359842235594,-0.70490728786582
"1","90","0",61,7,3,2,4,1,3,-0.6756103,0.7665288,-0.6050149,-1.545553,-0.5273642,-1.487607,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,27,"0","0","1","1","0","0","0",69.23077,3.6,39,"1","0",3.523305,0,-0.67561,3.77791224133542,3.77246765138927,0.85200742645612,-0.177912241335424,-0.172467651389272,0.565968260051773
"1","91","0",52,5,4,8,3,3,4,-0.0901815,-0.1878249,-0.0735065,1.360087,-1.131904,-0.3125226,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,61,"1","0","0","1","0","0","0",54.95496,4.1,111,"1","0",3.258788,0,-0.090181,4.16604633083522,4.1624850673941,0.505919322502922,-0.066046330835217,-0.0624850673941033,1.16737146110455
"0","92","0",60,6,4,6,5,2,3,-0.1450257,0.2893519,-0.0735065,0.3915404,0.0771755,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,23,"1","1","1","0","0","1","0",85.18519,3.7,27,"1","1",1.360877,0,-0.145026,4.0422432910583,4.03815906969951,0.660539190377539,-0.342243291058304,-0.338159069699514,-1.46996379154119
"0","93","0",32,9,6,6,5,7,8,1.143045,1.720883,0.9895102,0.3915404,0.0771755,2.037647,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,98,"0","0","1","1","0","0","0",74.24242,4.5,132,"1","0",3.107088,1.14304,0,4.51466014995939,4.50659544592669,0.296028594406142,-0.0146601499593935,-0.00659544592668659,-0.837875337628657
"0","94","1",42,7,3,8,4,4,6,0.3320507,0.7665288,-0.6050149,1.360087,-0.5273642,0.2750198,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.3,48,"1","0","1","0","0","1","0",57.14286,3.5,84,"1","0",3.018447,0.332051,0,3.54454478825783,3.5528246676587,0.358354593346638,-0.0445447882578329,-0.0528246676586956,-0.942039759209263
"0","1","1",36,6,5,7,6,2,4,0.2015666,0.2893519,0.4580018,0.8758139,0.6817153,-0.9000649,-0.1954181,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,86,"1","0","1","0","1","0","0",68.8,4.1,125,"1","0",2.129806,0.201567,0,3.92753466423828,3.93874392931208,0.236990998333984,0.172465335761716,0.161256070687921,-0.735507239991368
"0","1","1",36,6,5,7,6,2,4,0.2015666,0.2893519,0.4580018,0.8758139,0.6817153,-0.9000649,-0.1954181,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,76,"1","0","1","0","1","0","0",60.8,3.9,125,"1","0",2.129806,0.201567,0,3.83632361517452,3.84746103003425,0.238778489444185,0.0636763848254751,0.0525389699657528,-0.738689224526212
"0","1","1",36,6,5,7,6,2,4,0.2015666,0.2893519,0.4580018,0.8758139,0.6817153,-0.9000649,-0.1954181,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,77,"1","0","1","0","1","0","0",62.60163,4.8,123,"1","0",2.129806,0.201567,0,4.56601200768459,4.5777242242569,0.200268388513469,0.233987992315407,0.2222757757431,-0.668549314925897
"1","2","0",59,2,4,4,3,2,3,-0.8260813,-1.619356,-0.0735065,-0.5770065,-1.131904,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,35,"0","0","1","0","0","0","0",87.5,4.3,40,"1","0",1.386081,0,-0.826081,4.14378990774337,4.14452847001462,0.820773008358623,0.156210092256629,0.155471529985383,0.62850408059085
"1","2","0",59,2,4,4,3,2,3,-0.8260813,-1.619356,-0.0735065,-0.5770065,-1.131904,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.1,39,"0","0","1","0","0","0","0",88.63636,2.8,44,"1","0",1.386081,0,-0.826081,2.41077997553196,2.41015338373582,0.899329783188403,0.389220024468042,0.389846616264182,0.460663604856974
"1","3","0",51,5,5,2,3,2,3,-0.6603327,-0.1878249,0.4580018,-1.545553,-1.131904,-0.9000649,-0.6546507,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.2,111,"0","0","1","0","1","0","0",56.92308,3.4,195,"1","0",2.537435,0,-0.660333,3.44465981265596,3.44198216184804,0.745138152404284,-0.0446598126559565,-0.0419821618480407,0.767053633490531
"1","4","0",40,4,2,5,2,3,3,-0.7663125,-0.6650018,-1.136523,-0.092733,-1.736444,-0.3125226,-0.6546507,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,24,"1","0","1","0","1","0","0",88.88889,3.8,27,"1","0",1.760577,0,-0.766312,3.74704266129404,3.74764590008906,0.311818062015169,0.0529573387059634,0.0523540999109406,1.52665346154817
"1","4","0",40,4,2,5,2,3,3,-0.7663125,-0.6650018,-1.136523,-0.092733,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,24,"1","0","1","0","0","0","0",96,4.5,25,"1","0",1.760577,0,-0.766312,4.29430895567659,4.29534329575605,0.277814434901265,0.205691044323412,0.204656704243951,1.60050110185792
"1","4","0",40,4,2,5,2,3,3,-0.7663125,-0.6650018,-1.136523,-0.092733,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,17,"1","0","1","0","1","0","0",85,4.6,20,"1","0",1.760577,0,-0.766312,4.75036420099538,4.75175779214521,0.232759452149896,-0.150364200995381,-0.151757792145207,1.70748338376036
"1","4","0",40,4,2,5,2,3,3,-0.7663125,-0.6650018,-1.136523,-0.092733,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",3.8,14,"1","0","1","0","1","0","0",56,3.9,25,"1","0",1.760577,0,-0.766312,4.02067580848531,4.02149459792255,0.283787741848751,-0.120675808485312,-0.121494597922554,1.58715387288756
"1","4","0",40,4,2,5,2,3,3,-0.7663125,-0.6650018,-1.136523,-0.092733,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",3.8,37,"1","0","1","0","1","0","0",88.09524,3.9,42,"1","0",1.760577,0,-0.766312,4.02067580848531,4.02149459792255,0.283787741848751,-0.120675808485312,-0.121494597922554,1.58715387288756
"1","4","0",40,4,2,5,2,3,3,-0.7663125,-0.6650018,-1.136523,-0.092733,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8,18,"1","0","1","0","0","0","0",90,4.3,20,"1","0",1.760577,0,-0.766312,4.02067580848531,4.02149459792255,0.30108854382972,0.279324191514688,0.278505402077446,1.54941982170374
"1","4","0",40,4,2,5,2,3,3,-0.7663125,-0.6650018,-1.136523,-0.092733,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,15,"1","0","1","0","0","0","0",83.33334,4.5,18,"1","0",1.760577,0,-0.766312,4.38552000474035,4.38662619503388,0.267566685719042,0.114479995259654,0.11337380496612,1.62381430669066
"0","5","0",31,9,7,9,6,7,6,1.421445,1.720883,1.521019,1.844361,0.6817153,2.037647,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,40,"1","0","1","0","0","0","0",90.90909,4.6,44,"1","0",1.6931,1.42145,0,4.14255267900012,4.13863278165279,0.169483290861757,0.457447320999878,0.46136721834721,-0.609437824161617
"0","5","0",31,9,7,9,6,7,6,1.421445,1.720883,1.521019,1.844361,0.6817153,2.037647,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,38,"1","0","1","0","0","0","0",79.16666,4.6,48,"1","0",1.6931,1.42145,0,4.68981897338267,4.68633017731978,0.130182948815002,-0.0898189733826742,-0.0863301773197787,-0.52815220427631
"0","5","0",31,9,7,9,6,7,6,1.421445,1.720883,1.521019,1.844361,0.6817153,2.037647,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,40,"1","0","1","0","0","0","0",88.88889,4.9,45,"1","0",1.6931,1.42145,0,4.68981897338267,4.68633017731978,0.137451601138674,0.210181026617327,0.213669822680222,-0.543808821239894
